PAÍS;UF;ANO;MÊS;ÁREA DE ATRIBUIÇÃO;QTD DE OPERAÇÕES;PRISÕES EM FLAGRANTE;QTD DE VÍTIMAS DE ABUSO SEXUAL INFANTOJUVENIL RESGATADAS;MBAS EXPEDIDOS;PRISÕES PREVENTIVAS EXPEDIDAS;PRISÕES TEMPORÁRIAS EXPEDIDAS
BRASIL;PA;2024;Set;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PA;2024;Out;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PA;2024;Nov;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PA;2024;Dez;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Jan;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Fev;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Mai;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Jun;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Jul;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Ago;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Set;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Out;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Nov;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Dez;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2024;Jan;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Fev;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Jun;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Jul;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Ago;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Set;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Out;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Nov;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Dez;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2024;Jan;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Fev;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Jun;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Jul;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Ago;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Set;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Out;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Nov;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Dez;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2024;Jan;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;0;0;4;1;0
BRASIL;PB;2024;Fev;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;1;0;0
BRASIL;PB;2024;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;0;1;6;4;0
BRASIL;PB;2024;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;1;0;6;0;0
BRASIL;PB;2024;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;7;3;0;8;1;1
BRASIL;PB;2024;Jun;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;1;0;5;0;0
BRASIL;PB;2024;Jul;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;2;0;5;0;0
BRASIL;PB;2024;Ago;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;0;0;2;0;0
BRASIL;PB;2024;Set;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;2;0;5;1;0
BRASIL;PB;2024;Out;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;0;0;6;5;0
BRASIL;PB;2024;Nov;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;1;0;4;0;0
BRASIL;PB;2024;Dez;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;0;5;4;0;1
BRASIL;PB;2024;Jan;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Fev;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Jun;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Jul;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Ago;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Set;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Out;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Nov;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2024;Dez;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Jan;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Fev;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Mai;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Jun;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Jul;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Ago;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Set;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Out;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Nov;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Dez;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2024;Jan;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Fev;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Jun;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Jul;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Ago;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Set;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Out;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Nov;Crimes Cibernéticos de Ódio;0;1;0;0;0;0
BRASIL;PE;2024;Dez;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2024;Jan;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Fev;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Jun;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Jul;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Ago;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Set;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Out;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Nov;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Dez;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2024;Jan;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PE;2024;Fev;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;1;1;5;1;1
BRASIL;PE;2024;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;2;0;0
BRASIL;PE;2024;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;0;0;5;0;0
BRASIL;PE;2024;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;2;0;6;2;0
BRASIL;PE;2024;Jun;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;0;0;3;0;0
BRASIL;PE;2024;Jul;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;1;1;0
BRASIL;PE;2024;Ago;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;1;1;1;0
BRASIL;PE;2024;Set;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;2;0;3;0;0
BRASIL;PE;2024;Out;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;2;0;0;0;0
BRASIL;PE;2024;Nov;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;7;2;0;8;1;0
BRASIL;PE;2024;Dez;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;2;0;0
BRASIL;PE;2024;Jan;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Fev;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Jun;Fraudes bancárias eletrônicas;1;0;0;1;0;0
BRASIL;PE;2024;Jul;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Ago;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Set;Fraudes bancárias eletrônicas;1;0;0;3;0;0
BRASIL;PE;2024;Out;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Nov;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2024;Dez;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Jan;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Fev;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Mai;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Jun;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Jul;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Ago;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Set;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Out;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Nov;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Dez;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2024;Jan;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Fev;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Jun;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Jul;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Ago;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Set;Crimes Cibernéticos de Ódio;1;0;0;0;1;0
BRASIL;PI;2024;Out;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Nov;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Dez;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2024;Jan;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Fev;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Jun;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Jul;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Ago;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Set;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Out;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Nov;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Dez;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2024;Jan;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PI;2024;Fev;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;PI;2024;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PI;2024;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;2;2;0;0
BRASIL;PI;2024;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;2;5;7;1;0
BRASIL;PI;2024;Jun;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;PI;2024;Jul;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;1;0;3;0;0
BRASIL;PI;2024;Ago;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;0;1;6;0;0
BRASIL;PI;2024;Set;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;3;0;5;0;0
BRASIL;PI;2024;Out;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;PI;2024;Nov;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PI;2024;Dez;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;1;0;6;1;1
BRASIL;PI;2024;Jan;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Fev;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Mai;Fraudes bancárias eletrônicas;0;1;0;0;0;0
BRASIL;PI;2024;Jun;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Jul;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Ago;Fraudes bancárias eletrônicas;0;1;0;0;0;0
BRASIL;PI;2024;Set;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Out;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2024;Nov;Fraudes bancárias eletrônicas;1;0;0;15;0;14
BRASIL;PI;2024;Dez;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Jan;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Fev;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Mai;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Jun;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Jul;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Ago;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Set;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Out;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Nov;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Dez;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2024;Jan;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Fev;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Jun;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Jul;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Ago;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Set;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Out;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Nov;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2024;Dez;Crimes Cibernéticos de Ódio;1;0;0;1;0;0
BRASIL;PR;2024;Jan;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Fev;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Mar;Crimes Cibernéticos (legado);0;2;0;0;0;0
BRASIL;PR;2024;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Jun;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Jul;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Ago;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Set;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Out;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Nov;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Dez;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2024;Jan;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;0
BRASIL;PR;2024;Fev;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;8;4;3;7;1;0
BRASIL;PR;2024;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;16;4;1;19;1;0
BRASIL;PR;2024;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;3;1;6;0;0
BRASIL;PR;2024;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;17;8;0;20;1;0
BRASIL;PR;2024;Jun;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;0;0;3;0;0
BRASIL;PR;2024;Jul;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;14;7;2;15;2;0
BRASIL;PR;2024;Ago;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;7;4;0;7;0;0
BRASIL;PR;2024;Set;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;15;1;1;17;1;0
BRASIL;PR;2024;Out;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;8;4;0;9;1;0
BRASIL;PR;2024;Nov;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;8;2;2;8;2;1
BRASIL;PR;2024;Dez;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;2;0;5;0;0
BRASIL;PR;2024;Jan;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Fev;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Abr;Fraudes bancárias eletrônicas;2;0;0;15;4;0
BRASIL;PR;2024;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Jun;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Jul;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Ago;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Set;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2024;Out;Fraudes bancárias eletrônicas;0;1;0;0;0;0
BRASIL;PR;2024;Nov;Fraudes bancárias eletrônicas;1;4;0;7;0;0
BRASIL;PR;2024;Dez;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RJ;2024;Jan;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Fev;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Mai;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Jun;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Jul;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Ago;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Set;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Out;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Nov;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Dez;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2024;Jan;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Fev;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Jun;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Jul;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Ago;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Set;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Out;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Nov;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Dez;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2024;Jan;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Fev;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Jun;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Jul;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Ago;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Set;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Out;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Nov;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Dez;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2024;Jan;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;8;5;0
BRASIL;RJ;2024;Fev;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;1;3;0;1
BRASIL;RJ;2024;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;2;0;5;0;0
BRASIL;RJ;2024;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;2;2;8;3;0
BRASIL;RJ;2024;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;9;3;0;13;0;0
BRASIL;RJ;2024;Jun;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;RJ;2024;Jul;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;0;0;6;0;0
BRASIL;RJ;2024;Ago;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;2;0;8;0;0
BRASIL;RJ;2024;Set;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;7;6;2;8;2;0
BRASIL;RJ;2024;Out;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;1;1;5;0;1
BRASIL;RJ;2024;Nov;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;RJ;2024;Dez;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;2;0;4;0;0
BRASIL;RJ;2024;Jan;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RJ;2024;Fev;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RJ;2024;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RJ;2024;Abr;Fraudes bancárias eletrônicas;0;1;0;0;0;0
BRASIL;RJ;2024;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RJ;2024;Jun;Fraudes bancárias eletrônicas;1;0;0;1;0;0
