PAÍS;UF;ANO;MÊS;ÁREA DE ATRIBUIÇÃO;QTD DE OPERAÇÕES;PRISÕES EM FLAGRANTE;QTD DE VÍTIMAS DE ABUSO SEXUAL INFANTOJUVENIL RESGATADAS;MBAS CUMPRIDOS;PRISÕES PREVENTIVAS CUMPRIDAS;PRISÕES TEMPORÁRIAS CUMPRIDAS
BRASIL;TO;2025;Fev;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;2;1;0;0
BRASIL;TO;2025;Fev;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;TO;2025;Fev;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;TO;2025;Fev;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;TO;2025;Fev;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PF;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;0;0;2;2;0
BRASIL;PF;2025;Mar;Fraudes bancárias eletrônicas;1;0;0;1;0;0
BRASIL;PF;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PF;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PF;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AC;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;2;0;3;1;0
BRASIL;AC;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AC;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AC;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AC;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AL;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;1;0;3;1;0
BRASIL;AL;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AL;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AL;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AL;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AM;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;0;2;0;0
BRASIL;AM;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AM;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AM;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AM;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AP;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;AP;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AP;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AP;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AP;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;BA;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;7;3;5;7;1;0
BRASIL;BA;2025;Mar;Fraudes bancárias eletrônicas;1;0;0;1;0;0
BRASIL;BA;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;BA;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;BA;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;CE;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;0;0;2;1;0
BRASIL;CE;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;CE;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;CE;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;CE;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;DF;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;0
BRASIL;DF;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;DF;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;DF;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;DF;2025;Mar;Crimes de alta tecnologia;1;1;0;1;0;0
BRASIL;ES;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;0
BRASIL;ES;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;ES;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;ES;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;ES;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;GO;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;1;0;0
BRASIL;GO;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;GO;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;GO;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;GO;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MA;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;0;0;3;0;0
BRASIL;MA;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;MA;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MA;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MA;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MG;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;1;0;5;0;0
BRASIL;MG;2025;Mar;Fraudes bancárias eletrônicas;1;0;0;7;0;0
BRASIL;MG;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MG;2025;Mar;Crimes Cibernéticos de Ódio;1;0;0;1;0;0
BRASIL;MG;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MS;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;0;0;6;2;0
BRASIL;MS;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;MS;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MS;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MS;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MT;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;1;0;4;0;0
BRASIL;MT;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;MT;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MT;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MT;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PA;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;3;0;5;1;0
BRASIL;PA;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PA;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PA;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PA;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;0;0;6;0;0
BRASIL;PB;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PB;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PB;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;1;0;3;0;0
BRASIL;PE;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PI;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;11;4;0;13;0;1
BRASIL;PR;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;0
BRASIL;RJ;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RJ;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RJ;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RN;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;0;2;0;0
BRASIL;RN;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RN;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RN;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RN;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RO;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;RO;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RO;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RO;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RO;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RR;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;RR;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RR;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RR;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RR;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RS;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;12;6;0;14;1;0
BRASIL;RS;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RS;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RS;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RS;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;SC;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;0;0;5;0;0
BRASIL;SC;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;SC;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;SC;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;SC;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;SE;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;SE;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;SE;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;SE;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;SE;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;SP;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;21;9;0;21;1;0
BRASIL;SP;2025;Mar;Fraudes bancárias eletrônicas;1;1;0;2;0;0
BRASIL;SP;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;SP;2025;Mar;Crimes Cibernéticos de Ódio;1;0;0;1;0;0
BRASIL;SP;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;TO;2025;Mar;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;TO;2025;Mar;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;TO;2025;Mar;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;TO;2025;Mar;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;TO;2025;Mar;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PF;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PF;2025;Abr;Fraudes bancárias eletrônicas;1;0;0;18;10;0
BRASIL;PF;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PF;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PF;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AC;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;AC;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AC;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AC;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AC;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AL;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;AL;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AL;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AL;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AL;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AM;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;0;2;0;0
BRASIL;AM;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AM;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AM;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AM;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AP;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;AP;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AP;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AP;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AP;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;BA;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;0;3;1;0
BRASIL;BA;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;BA;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;BA;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;BA;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;CE;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;CE;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;CE;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;CE;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;CE;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;DF;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;DF;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;DF;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;DF;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;DF;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;ES;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;0;0;3;0;0
BRASIL;ES;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;ES;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;ES;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;ES;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;GO;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;5;1;1;4;0;0
BRASIL;GO;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;GO;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;GO;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;GO;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MA;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;1;0;0
BRASIL;MA;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;MA;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MA;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MA;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MG;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;8;4;0;10;0;0
BRASIL;MG;2025;Abr;Fraudes bancárias eletrônicas;1;0;0;4;0;0
BRASIL;MG;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MG;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MG;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MS;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;1;0;0
BRASIL;MS;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;MS;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MS;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MS;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;MT;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;3;1;0;3;0;0
BRASIL;MT;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;MT;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;MT;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;MT;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PA;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;0
BRASIL;PA;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PA;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PA;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PA;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PB;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;2;0;0
BRASIL;PB;2025;Abr;Fraudes bancárias eletrônicas;1;0;0;4;0;0
BRASIL;PB;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PB;2025;Abr;Crimes Cibernéticos de Ódio;1;0;0;1;0;0
BRASIL;PB;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PE;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;0;1;0;0
BRASIL;PE;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PE;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PE;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PE;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PI;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;0;0;9;0;0
BRASIL;PI;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PI;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PI;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PI;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PR;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PR;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PR;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PR;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PR;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RJ;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;6;3;0;6;0;0
BRASIL;RJ;2025;Abr;Fraudes bancárias eletrônicas;2;0;0;23;0;0
BRASIL;RJ;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RJ;2025;Abr;Crimes Cibernéticos de Ódio;1;1;0;1;0;0
BRASIL;RJ;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RN;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;4;0;0;4;0;1
BRASIL;RN;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RN;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RN;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RN;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RO;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;2
BRASIL;RO;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RO;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RO;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RO;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RR;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;1;1;1;1;0
BRASIL;RR;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;RR;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RR;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;RR;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;RS;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;2;2;1;0
BRASIL;RS;2025;Abr;Fraudes bancárias eletrônicas;1;0;0;1;0;0
BRASIL;RS;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;RS;2025;Abr;Crimes Cibernéticos de Ódio;1;0;0;1;0;0
BRASIL;RS;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;SC;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;2;0;2;0;0
BRASIL;SC;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;SC;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;SC;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;SC;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;SE;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;SE;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;SE;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;SE;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;SE;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;SP;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;12;0;2;15;2;0
BRASIL;SP;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;SP;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;SP;2025;Abr;Crimes Cibernéticos de Ódio;1;0;0;1;0;0
BRASIL;SP;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;TO;2025;Abr;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;TO;2025;Abr;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;TO;2025;Abr;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;TO;2025;Abr;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;TO;2025;Abr;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;PF;2025;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;0;0;0;0;0;0
BRASIL;PF;2025;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;PF;2025;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;PF;2025;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;PF;2025;Mai;Crimes de alta tecnologia;1;0;0;16;0;3
BRASIL;AC;2025;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;1;0;0;1;0;0
BRASIL;AC;2025;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AC;2025;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
BRASIL;AC;2025;Mai;Crimes Cibernéticos de Ódio;0;0;0;0;0;0
BRASIL;AC;2025;Mai;Crimes de alta tecnologia;0;0;0;0;0;0
BRASIL;AL;2025;Mai;Crimes cibernéticos relacionados ao abuso sexual infantojuvenil;2;1;0;2;0;0
BRASIL;AL;2025;Mai;Fraudes bancárias eletrônicas;0;0;0;0;0;0
BRASIL;AL;2025;Mai;Crimes Cibernéticos (legado);0;0;0;0;0;0
